ts_utc,mark_price,index_price,basis_pct
2025-09-23T11:58:59Z,0.43461551,0.43492778,-0.07179812703617117
2025-09-23T11:59:59Z,0.43455923,0.43484446,-0.06559356879007883
2025-09-23T12:00:59Z,0.43430938,0.43466704,-0.08228367165818984
2025-09-23T12:01:59Z,0.43415624,0.43455822,-0.09250314031569173
2025-09-23T12:02:59Z,0.4341,0.43445653,-0.08206344602531557
2025-09-23T12:03:59Z,0.43394719,0.43434852,-0.0923981506832372
2025-09-23T12:04:59Z,0.43434224,0.4346681,-0.07496754420212026
2025-09-23T12:05:59Z,0.4343,0.43455554,-0.05880491133538612
2025-09-23T12:06:59Z,0.4345,0.43472364,-0.051444177270876246
2025-09-23T12:07:59Z,0.43454665,0.43473996,-0.04446566172569
2025-09-23T12:08:59Z,0.4339,0.43426521,-0.08409837850008595
2025-09-23T12:09:59Z,0.43360339,0.43400417,-0.092344734844374
2025-09-23T12:10:59Z,0.4339,0.43416167,-0.06027017539341761
2025-09-23T12:11:59Z,0.43449884,0.43471848,-0.05052465218410296
2025-09-23T12:12:59Z,0.43471727,0.43493073,-0.049079079788172386
2025-09-23T12:13:59Z,0.43471536,0.43499705,-0.06475676099412242
2025-09-23T12:14:59Z,0.4349,0.43514999,-0.05744915678383977
2025-09-23T12:15:59Z,0.43507516,0.43523477,-0.03667216201499457
2025-09-23T12:16:59Z,0.43515049,0.43537853,-0.05237741052596112
2025-09-23T12:17:59Z,0.43560112,0.43572013,-0.027313404133977315
2025-09-23T12:18:59Z,0.43550282,0.43568752,-0.04239276810131809
2025-09-23T12:19:59Z,0.43497521,0.43526687,-0.06700716734999723
2025-09-23T12:20:59Z,0.4346,0.4348497,-0.057422139189711174
2025-09-23T12:21:59Z,0.4338,0.43411725,-0.07307933513354126
2025-09-23T12:22:59Z,0.4339,0.43409511,-0.04494637131480239
2025-09-23T12:23:59Z,0.43331935,0.43368645,-0.08464640756011832
2025-09-23T12:24:59Z,0.4334,0.43374139,-0.07870819061099876
2025-09-23T12:25:59Z,0.4338,0.43409327,-0.06755921371459639
2025-09-23T12:26:59Z,0.43407166,0.43436478,-0.0674824510403349
2025-09-23T12:27:59Z,0.4339,0.434161,-0.06011594777053375
2025-09-23T12:28:59Z,0.434,0.43406606,-0.015218881660539196
2025-09-23T12:29:59Z,0.43372974,0.43393935,-0.04830398533804958
2025-09-23T12:30:59Z,0.43312969,0.43339463,-0.06113135273503323
2025-09-23T12:31:59Z,0.43378742,0.43390857,-0.0279206285324185
2025-09-23T12:32:59Z,0.43445118,0.43453441,-0.019153834100271716
2025-09-23T12:33:59Z,0.43489673,0.43500722,-0.02539957842537799
2025-09-23T12:34:59Z,0.4343,0.43458882,-0.0664582213596665
2025-09-23T12:35:59Z,0.4344,0.43457072,-0.039284745184864356
2025-09-23T12:36:59Z,0.434,0.43429761,-0.0685267413744195
2025-09-23T12:37:59Z,0.43410791,0.43442405,-0.07277221415343815
2025-09-23T12:38:59Z,0.43490117,0.43511581,-0.04932939577626527
2025-09-23T12:39:59Z,0.4351,0.43522216,-0.028068423721816504
2025-09-23T12:40:59Z,0.43458377,0.43481057,-0.052160645496734936
2025-09-23T12:41:59Z,0.43458732,0.43483014,-0.0558424951867309
2025-09-23T12:42:59Z,0.4349,0.43499121,-0.02096823979500506
2025-09-23T12:43:59Z,0.4352,0.43535065,-0.03460428966857165
2025-09-23T12:44:59Z,0.43563718,0.43577365,-0.031316716832241465
2025-09-23T12:45:59Z,0.43626524,0.43640286,-0.03153508205697708
2025-09-23T12:46:59Z,0.43619144,0.43639414,-0.04644883636613084
2025-09-23T12:47:59Z,0.43632058,0.43651806,-0.04523982352527822
2025-09-23T12:48:59Z,0.43639818,0.43664595,-0.05674391346123242
2025-09-23T12:49:59Z,0.43616884,0.4364113,-0.05555768148074458
2025-09-23T12:50:59Z,0.43606166,0.4364124,-0.08036893543812429
2025-09-23T12:51:59Z,0.43575196,0.43611629,-0.08353964489609123
2025-09-23T12:52:59Z,0.435,0.43539013,-0.0896046954486529
2025-09-23T12:53:59Z,0.43537233,0.43569355,-0.07372613158951324
2025-09-23T12:54:59Z,0.43525554,0.43561923,-0.08348804987328151
2025-09-23T12:55:59Z,0.43478128,0.43523216,-0.10359528578953725
2025-09-23T12:56:59Z,0.43443681,0.43489829,-0.10611216705405102
2025-09-23T12:57:59Z,0.4352,0.4354027,-0.04655460335913908
2025-09-23T12:58:59Z,0.4353,0.43560614,-0.07027908284303885
2025-09-23T12:59:59Z,0.43540388,0.43574813,-0.07900206020390321
2025-09-23T13:00:59Z,0.43525959,0.43556357,-0.06979004235823094
2025-09-23T13:01:59Z,0.4349235,0.43530037,-0.08657699969333299
2025-09-23T13:02:59Z,0.43460818,0.43505162,-0.10192813441310955
2025-09-23T13:03:59Z,0.43451321,0.43495789,-0.1022351841922009
2025-09-23T13:04:59Z,0.43460064,0.43496082,-0.08280745838212811
2025-09-23T13:05:59Z,0.4344,0.43474981,-0.08046236983979549
2025-09-23T13:06:59Z,0.4345,0.43461257,-0.025901229686009497
2025-09-23T13:07:59Z,0.43481797,0.43499577,-0.04087396068241933
2025-09-23T13:08:59Z,0.43546188,0.43543373,0.006464818423701502
2025-09-23T13:09:59Z,0.43538753,0.43550328,-0.02657844505785656
2025-09-23T13:10:59Z,0.4352,0.43533152,-0.03021145815493842
2025-09-23T13:11:59Z,0.43521066,0.43533674,-0.028961488524947843
2025-09-23T13:12:59Z,0.4351,0.43516717,-0.01543544748562331
2025-09-23T13:13:59Z,0.43523515,0.43535251,-0.026957464882881865
2025-09-23T13:14:59Z,0.43491669,0.43515547,-0.05487234252162798
2025-09-23T13:15:59Z,0.43438336,0.4346819,-0.06868010837350891
2025-09-23T13:16:59Z,0.4342,0.43444361,-0.056074020745755515
2025-09-23T13:17:59Z,0.43401362,0.4343436,-0.07597211055947461
2025-09-23T13:18:59Z,0.43380407,0.43412623,-0.0742088309199862
2025-09-23T13:19:59Z,0.43370109,0.43410884,-0.0939280573047041
2025-09-23T13:20:59Z,0.43374348,0.43405014,-0.07065082388867383
2025-09-23T13:21:59Z,0.43390294,0.43425417,-0.08088120374295515
2025-09-23T13:22:59Z,0.43413081,0.43447584,-0.07941293122306625
2025-09-23T13:23:59Z,0.43454179,0.43477068,-0.05264614439962623
2025-09-23T13:24:59Z,0.4340531,0.43441143,-0.082486319478281
2025-09-23T13:25:59Z,0.43439189,0.43458993,-0.04556939457847076
2025-09-23T13:26:59Z,0.4342,0.43446818,-0.06172603940753918
2025-09-23T13:27:59Z,0.43514312,0.43528765,-0.03320333117653451
2025-09-23T13:28:59Z,0.43470009,0.43498102,-0.06458442715501223
2025-09-23T13:29:59Z,0.43467581,0.4349222,-0.05665151146572178
2025-09-23T13:30:59Z,0.43462679,0.43480396,-0.04074709899146711
2025-09-23T13:31:59Z,0.4347556,0.4347904,-0.008003856570892864
2025-09-23T13:32:59Z,0.43492004,0.4351084,-0.04329036166619282
2025-09-23T13:33:59Z,0.43499701,0.4352046,-0.0476994039125489
2025-09-23T13:34:59Z,0.4353,0.43547279,-0.03967871333591111
2025-09-23T13:35:59Z,0.43567075,0.43579679,-0.02892173666538822
2025-09-23T13:36:59Z,0.4351,0.43536364,-0.060556274290612944
2025-09-23T13:37:59Z,0.4339,0.4342472,-0.0799544591191359
2025-09-23T13:38:59Z,0.4348,0.43492367,-0.02843487456085647
2025-09-23T13:39:59Z,0.43534482,0.43546318,-0.02718025436730942
2025-09-23T13:40:59Z,0.43464775,0.43495966,-0.07171009835716946
2025-09-23T13:41:59Z,0.43399924,0.43429874,-0.06896174739075
2025-09-23T13:42:59Z,0.4334,0.43361999,-0.05073336217733537
2025-09-23T13:43:59Z,0.4332,0.43340471,-0.04723298923079433
2025-09-23T13:44:59Z,0.43340828,0.43358738,-0.04130655278758999
2025-09-23T13:45:59Z,0.4328,0.43297898,-0.04133687967946553
2025-09-23T13:46:59Z,0.43402487,0.43408486,-0.013819878444965017
2025-09-23T13:47:59Z,0.43473223,0.43476818,-0.008268774407549362
2025-09-23T13:48:59Z,0.43443182,0.43466064,-0.052643367938709495
2025-09-23T13:49:59Z,0.43443779,0.43465697,-0.050425971542567005
2025-09-23T13:50:59Z,0.4339,0.43412347,-0.05147613880447377
2025-09-23T13:51:59Z,0.4342,0.43440614,-0.04745328875876975
2025-09-23T13:52:59Z,0.43472258,0.43500055,-0.06390106863082279
2025-09-23T13:53:59Z,0.43453534,0.4347767,-0.05551355442920958
2025-09-23T13:54:59Z,0.4336,0.43386744,-0.06164094729026459
2025-09-23T13:55:59Z,0.4333,0.4336509,-0.08091762290819426
2025-09-23T13:56:59Z,0.43408356,0.43435968,-0.0635694362791761
2025-09-23T13:57:59Z,0.43444524,0.43469889,-0.058350735609191684
2025-09-23T13:58:59Z,0.4343,0.43444721,-0.033884439032294544
2025-09-23T13:59:59Z,0.4341,0.43441301,-0.072053551066531
2025-09-23T14:00:59Z,0.434,0.43427628,-0.06361848729109498
2025-09-23T14:01:59Z,0.43514997,0.4353153,-0.0379793680580498
2025-09-23T14:02:59Z,0.43470311,0.43502679,-0.07440461310439517
2025-09-23T14:03:59Z,0.43446718,0.43473747,-0.06217315475475216
2025-09-23T14:04:59Z,0.4348,0.43504068,-0.0553235619252912
2025-09-23T14:05:59Z,0.43573867,0.4358262,-0.020083693912853473
2025-09-23T14:06:59Z,0.43506383,0.43530286,-0.054911194472750946
2025-09-23T14:07:59Z,0.435,0.43521438,-0.04925848268156896
2025-09-23T14:08:59Z,0.43604789,0.43614171,-0.021511356939474258
2025-09-23T14:09:59Z,0.43702302,0.43721414,-0.0437131333401064
2025-09-23T14:10:59Z,0.43787064,0.43794784,-0.017627669998321327
2025-09-23T14:11:59Z,0.4378,0.43805581,-0.058396668680182895
2025-09-23T14:12:59Z,0.4376,0.43784083,-0.05500400682139084
2025-09-23T14:13:59Z,0.4376,0.43783253,-0.053109347539803675
2025-09-23T14:14:59Z,0.4381945,0.43818491,0.002188573769013047
2025-09-23T14:15:59Z,0.43801743,0.43816816,-0.034400034908965704
2025-09-23T14:16:59Z,0.4379157,0.43807515,-0.03639786461295813
2025-09-23T14:17:59Z,0.43798111,0.43832175,-0.07771460120333806
2025-09-23T14:18:59Z,0.43755244,0.43785891,-0.06999286596680587
2025-09-23T14:19:59Z,0.43757389,0.43788258,-0.07049606769010675
2025-09-23T14:20:59Z,0.43735694,0.43764176,-0.06508062667510695
2025-09-23T14:21:59Z,0.4367,0.43690865,-0.047755978280594746
2025-09-23T14:22:59Z,0.43653074,0.43697169,-0.10091042740092426
2025-09-23T14:23:59Z,0.43702509,0.43728521,-0.059485204176001893
2025-09-23T14:24:59Z,0.4367,0.43704567,-0.07909242070743838
2025-09-23T14:25:59Z,0.4368,0.43715781,-0.08184916106153128
2025-09-23T14:26:59Z,0.4364,0.43680627,-0.09300919604473545
2025-09-23T14:27:59Z,0.4364,0.43668004,-0.06412933368787899
2025-09-23T14:28:59Z,0.4369255,0.43709236,-0.03817499807133862
2025-09-23T14:29:59Z,0.4369605,0.43714482,-0.04216451655540965
2025-09-23T14:30:59Z,0.4367,0.43686052,-0.036743993254417795
2025-09-23T14:31:59Z,0.4364,0.43671968,-0.07320027345687485
2025-09-23T14:32:59Z,0.43627081,0.4364872,-0.049575336917095925
2025-09-23T14:33:59Z,0.43593722,0.43628772,-0.08033689327766602
2025-09-23T14:34:59Z,0.4345,0.43475201,-0.05796637949989636
2025-09-23T14:35:59Z,0.43382507,0.43416366,-0.07798672049154076
2025-09-23T14:36:59Z,0.43352593,0.43377475,-0.057361568417702014
2025-09-23T14:37:59Z,0.43424863,0.43443186,-0.04217692505332771
2025-09-23T14:38:59Z,0.4341,0.43434789,-0.057071763373828244
2025-09-23T14:39:59Z,0.4348,0.43489902,-0.02276850382417761
2025-09-23T14:40:59Z,0.43497609,0.43504728,-0.016363738672264816
2025-09-23T14:41:59Z,0.4364,0.43645875,-0.013460607674831149
2025-09-23T14:42:59Z,0.4367,0.43677674,-0.017569616916879305
2025-09-23T14:43:59Z,0.43664215,0.43678845,-0.0334944754148081
2025-09-23T14:44:59Z,0.43641651,0.43666003,-0.055768786531706915
2025-09-23T14:45:59Z,0.43604538,0.43626929,-0.051323805074610096
2025-09-23T14:46:59Z,0.4351,0.43543746,-0.07749907414947854
